3800	Sint-Truiden Gelinden	Vlaanderen	Limburg	Hasselt	50.7667	5.25
3800	Sint-Truiden	Vlaanderen	Limburg	Hasselt	50.8	5.2
3800	Sint-Truiden Kerkom-bij-Sint-Truiden	Vlaanderen	Limburg	Hasselt	50.7938	5.2188
3800	Sint-Truiden Brustem	Vlaanderen	Limburg	Hasselt	50.8	5.2
3800	Sint-Truiden Groot-Gelmen	Vlaanderen	Limburg	Hasselt	50.7833	5.2667
3800	Sint-Truiden Halmaal	Vlaanderen	Limburg	Hasselt	50.8	5.1333
3800	Sint-Truiden Ordingen	Vlaanderen	Limburg	Hasselt	50.8167	5.2167
3800	Sint-Truiden Aalst	Vlaanderen	Limburg	Hasselt	50.7938	5.2188
3800	Sint-Truiden Zepperen	Vlaanderen	Limburg	Hasselt	50.8167	5.2333
3800	Sint-Truiden Engelmanshoven	Vlaanderen	Limburg	Hasselt	50.7667	5.25
3803	Sint-Truiden Duras	Vlaanderen	Limburg	Hasselt	50.8333	5.1333
3803	Sint-Truiden	Vlaanderen	Limburg	Hasselt	50.8	5.2
3803	Sint-Truiden Runkelen	Vlaanderen	Limburg	Hasselt	50.85	5.1333
3803	Sint-Truiden Gorsem	Vlaanderen	Limburg	Hasselt	50.8333	5.15
3803	Sint-Truiden Wilderen	Vlaanderen	Limburg	Hasselt	50.8167	5.1333
3806	Sint-Truiden Velm	Vlaanderen	Limburg	Hasselt	50.7833	5.1167
3806	Sint-Truiden	Vlaanderen	Limburg	Hasselt	50.8	5.2
3830	Wellen Berlingen	Vlaanderen	Limburg	Tongeren	50.8167	5.3
3830	Wellen	Vlaanderen	Limburg	Tongeren	50.85	5.3167
3831	Wellen	Vlaanderen	Limburg	Tongeren	50.85	5.3167
3831	Wellen Herten	Vlaanderen	Limburg	Tongeren	50.8333	5.3167
3832	Wellen Ulbeek	Vlaanderen	Limburg	Tongeren	50.8333	5.3
3832	Wellen	Vlaanderen	Limburg	Tongeren	50.85	5.3167
3840	Borgloon Broekom	Vlaanderen	Limburg	Tongeren	50.7833	5.3167
3840	Borgloon Groot-Loon	Vlaanderen	Limburg	Tongeren	50.8	5.35
3840	Borgloon Hendrieken	Vlaanderen	Limburg	Tongeren	50.8	5.3167
3840	Borgloon	Vlaanderen	Limburg	Tongeren	50.8	5.3333
3840	Borgloon Kerniel	Vlaanderen	Limburg	Tongeren	50.8167	5.35
3840	Borgloon Kolmont	Vlaanderen	Limburg	Tongeren	50.803	5.3182
3840	Borgloon Kuttekoven	Vlaanderen	Limburg	Tongeren	50.8	5.3167
3840	Borgloon Hoepertingen	Vlaanderen	Limburg	Tongeren	50.8167	5.2667
3840	Borgloon Gors-Opleeuw	Vlaanderen	Limburg	Tongeren	50.8167	5.3833
3840	Borgloon Gotem	Vlaanderen	Limburg	Tongeren	50.8	5.3
3840	Borgloon Rijkel	Vlaanderen	Limburg	Tongeren	50.8	5.25
3840	Borgloon Voort	Vlaanderen	Limburg	Tongeren	50.8	5.3167
3840	Borgloon Bommershoven	Vlaanderen	Limburg	Tongeren	50.803	5.3182
3840	Borgloon Haren	Vlaanderen	Limburg	Tongeren	50.803	5.3182
3840	Borgloon Jesseren	Vlaanderen	Limburg	Tongeren	50.803	5.3182
3850	Nieuwerkerken Binderveld	Vlaanderen	Limburg	Hasselt	50.8667	5.15
3850	Nieuwerkerken	Vlaanderen	Limburg	Hasselt	50.8667	5.1833
3850	Nieuwerkerken Wijer	Vlaanderen	Limburg	Hasselt	50.9	5.2167
3850	Nieuwerkerken Kozen	Vlaanderen	Limburg	Hasselt	50.8833	5.2333
3870	Heers	Vlaanderen	Limburg	Tongeren	50.75	5.2833
3870	Heers Batsheers	Vlaanderen	Limburg	Tongeren	50.7333	5.2667
3870	Heers Rukkelingen-Loon	Vlaanderen	Limburg	Tongeren	50.7167	5.25
3870	Heers Opheers	Vlaanderen	Limburg	Tongeren	50.7333	5.2833
3870	Heers Horpmaal	Vlaanderen	Limburg	Tongeren	50.75	5.3167
3870	Heers Gutschoven	Vlaanderen	Limburg	Tongeren	50.7667	5.3167
3870	Heers Vechmaal	Vlaanderen	Limburg	Tongeren	50.7667	5.3667
3870	Heers Mechelen-Bovelingen	Vlaanderen	Limburg	Tongeren	50.7333	5.25
3870	Heers Heks	Vlaanderen	Limburg	Tongeren	50.7667	5.35
3870	Heers Klein-Gelmen	Vlaanderen	Limburg	Tongeren	50.7667	5.2667
3870	Heers Mettekoven	Vlaanderen	Limburg	Tongeren	50.7833	5.2833
3870	Heers Veulen	Vlaanderen	Limburg	Tongeren	50.7667	5.3
3890	Gingelom Vorsen	Vlaanderen	Limburg	Hasselt	50.7	5.1667
3890	Gingelom Jeuk	Vlaanderen	Limburg	Hasselt	50.7333	5.2
3890	Gingelom Niel-bij-Sint-Truiden	Vlaanderen	Limburg	Hasselt	50.725	5.1611
3890	Gingelom	Vlaanderen	Limburg	Hasselt	50.75	5.1167
3890	Gingelom Montenaken	Vlaanderen	Limburg	Hasselt	50.7167	5.1167
3890	Gingelom Boekhout	Vlaanderen	Limburg	Hasselt	50.75	5.2333
3890	Gingelom Kortijs	Vlaanderen	Limburg	Hasselt	50.7	5.1333
3891	Gingelom Borlo	Vlaanderen	Limburg	Hasselt	50.75	5.1667
3891	Gingelom Muizen	Vlaanderen	Limburg	Hasselt	50.75	5.15
3891	Gingelom Buvingen	Vlaanderen	Limburg	Hasselt	50.75	5.1667
3891	Gingelom Mielen-boven-Aalst	Vlaanderen	Limburg	Hasselt	50.75	5.15
3891	Gingelom	Vlaanderen	Limburg	Hasselt	50.75	5.1167
3900	Overpelt	Vlaanderen	Limburg	Maaseik	51.2167	5.4167
3910	Neerpelt	Vlaanderen	Limburg	Maaseik	51.2167	5.4167
3910	Neerpelt Sint-Huibrechts-Lille	Vlaanderen	Limburg	Maaseik	51.2333	5.4833
3910	Neerpelt Herent	Vlaanderen	Limburg	Maaseik	51.225	5.45
3910	Neerpelt Grote Heide	Vlaanderen	Limburg	Maaseik	51.225	5.45
3920	Lommel	Vlaanderen	Limburg	Maaseik	51.2333	5.3
3930	Hamont-Achel	Vlaanderen	Limburg	Maaseik	51.25	5.4833
3930	Hamont-Achel Achel	Vlaanderen	Limburg	Maaseik	51.25	5.4833
3930	Hamont-Achel Hamont	Vlaanderen	Limburg	Maaseik	51.25	5.4833
3940	Hechtel-Eksel	Vlaanderen	Limburg	Maaseik	51.15	5.3833
3940	Hechtel-Eksel Hechtel	Vlaanderen	Limburg	Maaseik	51.15	5.3833
3941	Hechtel-Eksel Eksel	Vlaanderen	Limburg	Maaseik	51.15	5.3833
3941	Hechtel-Eksel	Vlaanderen	Limburg	Maaseik	51.15	5.3833
3945	Ham Kwaadmechelen	Vlaanderen	Limburg	Hasselt	51.15	5.3833
3945	Ham Oostham	Vlaanderen	Limburg	Hasselt	51.15	5.3833
3945	Ham	Vlaanderen	Limburg	Hasselt	51.15	5.3833
3950	Bocholt Kaulille	Vlaanderen	Limburg	Maaseik	51.1833	5.5167
3950	Bocholt	Vlaanderen	Limburg	Maaseik	51.1667	5.5833
3950	Bocholt Reppel	Vlaanderen	Limburg	Maaseik	51.15	5.5667
3960	Bree Beek	Vlaanderen	Limburg	Maaseik	51.15	5.6
3960	Bree	Vlaanderen	Limburg	Maaseik	51.1333	5.6
3960	Bree Tongerlo	Vlaanderen	Limburg	Maaseik	51.1375	5.6083
3960	Bree Gerdingen	Vlaanderen	Limburg	Maaseik	51.15	5.5833
3960	Bree Opitter	Vlaanderen	Limburg	Maaseik	51.1167	5.65
3970	Leopoldsburg	Vlaanderen	Limburg	Hasselt	51.1167	5.25
3971	Leopoldsburg Heppen	Vlaanderen	Limburg	Hasselt	51.1167	5.2167
3971	Leopoldsburg	Vlaanderen	Limburg	Hasselt	51.1167	5.25
3980	Tessenderlo	Vlaanderen	Limburg	Hasselt	51.0667	5.0833
3990	Peer Wijchmaal	Vlaanderen	Limburg	Maaseik	51.15	5.4
3990	Peer Kleine-Brogel	Vlaanderen	Limburg	Maaseik	51.1667	5.4333
3990	Peer	Vlaanderen	Limburg	Maaseik	51.1333	5.4667
3990	Peer Grote-Brogel	Vlaanderen	Limburg	Maaseik	51.15	5.5
9000	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9030	Gent Mariakerke	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9030	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9031	Gent Drongen	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9031	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9032	Gent Wondelgem	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9032	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9040	Gent Sint-Amandsberg	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9040	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9041	Gent Oostakker	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9041	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9042	Gent Mendonk	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9042	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9042	Gent Desteldonk	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9042	Gent Sint-Kruis-Winkel	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9050	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9050	Gent Gentbrugge	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9050	Gent Ledeberg	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9051	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9051	Gent Sint-Denijs-Westrem	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9051	Gent Afsnee	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9052	Gent	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9052	Gent Zwijnaarde	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.7167
9060	Zelzate	Vlaanderen	Oost-Vlaanderen	Eeklo	51.2	3.8167
9070	Destelbergen	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.8
9070	Destelbergen Heusden	Vlaanderen	Oost-Vlaanderen	Gent	51.05	3.8
9080	Lochristi Zeveneken	Vlaanderen	Oost-Vlaanderen	Gent	51.1	3.9
9080	Lochristi	Vlaanderen	Oost-Vlaanderen	Gent	51.1	3.8333
9080	Lochristi Zaffelare	Vlaanderen	Oost-Vlaanderen	Gent	51.1333	3.8667
9080	Lochristi Beervelde	Vlaanderen	Oost-Vlaanderen	Gent	51.0833	3.8833
9090	Melle	Vlaanderen	Oost-Vlaanderen	Gent	51	3.8
9090	Melle Gontrode	Vlaanderen	Oost-Vlaanderen	Gent	50.9833	3.8
9100	Sint-Niklaas Nieuwkerken-Waas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2	4.1833
9100	Sint-Niklaas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1667	4.1333
9111	Sint-Niklaas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1667	4.1333
9111	Sint-Niklaas Belsele	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1667	4.1333
9112	Sint-Niklaas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1667	4.1333
9112	Sint-Niklaas Sinaai-Waas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1667	4.1333
9120	Beveren Haasdonk	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1833	4.25
9120	Beveren Beveren-Waas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2083	4.2458
9120	Beveren	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.25
9120	Beveren Vrasene	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.2
9120	Beveren Kallo	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2083	4.2458
9120	Beveren Melsele	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.2833
9130	Beveren	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.25
9130	Beveren Kieldrecht	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.25
9130	Beveren Doel	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.25
9130	Beveren Kallo	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.25
9130	Beveren Verrebroek	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.25
9140	Temse	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1333	4.2167
9140	Temse Tielrode	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1167	4.1833
9140	Temse Elversele	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1167	4.1333
9140	Temse Steendorp	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1333	4.2667
9150	Kruibeke Rupelmonde	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1333	4.3
9150	Kruibeke	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1667	4.3167
9150	Kruibeke Bazel	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.15	4.3
9160	Lokeren	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1	3.9833
9160	Lokeren Daknam	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.1333	3.9833
9160	Lokeren Eksaarde	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.15	3.9667
9170	Sint-Gillis-Waas Sint-Pauwels	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2	4.1
9170	Sint-Gillis-Waas Meerdonk	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2667	4.15
9170	Sint-Gillis-Waas De Klinge	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.25	4.1
9170	Sint-Gillis-Waas	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2167	4.1333
9180	Moerbeke-Waas	Vlaanderen	Oost-Vlaanderen	Gent	51.1667	3.9333
9185	Wachtebeke	Vlaanderen	Oost-Vlaanderen	Gent	51.1667	3.8667
9190	Stekene	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2	4.0333
9190	Stekene Kemzeke	Vlaanderen	Oost-Vlaanderen	Sint-Niklaas	51.2	4.0833
9200	Dendermonde Schoonaarde	Vlaanderen	Oost-Vlaanderen	Dendermonde	51	4.0167
9200	Dendermonde Oudegem	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0167	4.0667
9200	Dendermonde Mespelare	Vlaanderen	Oost-Vlaanderen	Dendermonde	51	4.0667
9200	Dendermonde Grembergen	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.05	4.1
9200	Dendermonde Appels	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	4.0667
9200	Dendermonde Baasrode	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	4.1667
9200	Dendermonde Sint-Gillis-bij-Dendermonde	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0238	4.0857
9200	Dendermonde	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	4.1167
9220	Hamme	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.1	4.1333
9220	Hamme Moerzeke	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0667	4.15
9230	Wetteren Massemen	Vlaanderen	Oost-Vlaanderen	Dendermonde	50.9833	3.8667
9230	Wetteren Westrem	Vlaanderen	Oost-Vlaanderen	Dendermonde	50.9667	3.8667
9230	Wetteren	Vlaanderen	Oost-Vlaanderen	Dendermonde	51	3.8833
9240	Zele	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0667	4.0333
9250	Waasmunster	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.1	4.0833
9255	Buggenhout Opstal	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.025	4.2083
9255	Buggenhout Opdorp	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	4.2167
9255	Buggenhout	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0167	4.2
9260	Wichelen	Vlaanderen	Oost-Vlaanderen	Dendermonde	51	3.9833
9260	Wichelen Schellebelle	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0167	3.9333
9260	Wichelen Serskamp	Vlaanderen	Oost-Vlaanderen	Dendermonde	50.9833	3.9167
9270	Laarne	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	3.85
9270	Laarne Kalken	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	3.9167
9280	Lebbeke	Vlaanderen	Oost-Vlaanderen	Dendermonde	51	4.1333
9280	Lebbeke Denderbelle	Vlaanderen	Oost-Vlaanderen	Dendermonde	51	4.0833
9280	Lebbeke Wieze	Vlaanderen	Oost-Vlaanderen	Dendermonde	50.9833	4.0833
9290	Berlare	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0333	4
9290	Berlare Uitbergen	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.0167	3.95
9290	Berlare Overmere	Vlaanderen	Oost-Vlaanderen	Dendermonde	51.05	3.95
9300	Aalst	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9308	Aalst Gijzegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9833	4.05
9308	Aalst	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9308	Aalst Hofstade	Vlaanderen	Oost-Vlaanderen	Aalst	50.9583	4.0417
9310	Aalst	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9310	Aalst Meldert	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9310	Aalst Baardegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9310	Aalst Herdersem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9310	Aalst Moorsel	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9320	Aalst	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9320	Aalst Nieuwerkerken	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9320	Aalst Erembodegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	4.0333
9340	Lede Smetlede	Vlaanderen	Oost-Vlaanderen	Aalst	50.9667	3.9167
9340	Lede	Vlaanderen	Oost-Vlaanderen	Aalst	50.9667	3.9833
9340	Lede Impe	Vlaanderen	Oost-Vlaanderen	Aalst	50.9667	3.95
9340	Lede Wanzele	Vlaanderen	Oost-Vlaanderen	Aalst	50.9667	3.95
9340	Lede Oordegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.95	3.9
9400	Ninove Okegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.85	4.05
9400	Ninove Lieferinge	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	4.05
9400	Ninove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0167
9400	Ninove Denderwindeke	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	4.0167
9400	Ninove Voorde	Vlaanderen	Oost-Vlaanderen	Aalst	50.8167	3.95
9400	Ninove Nederhasselt	Vlaanderen	Oost-Vlaanderen	Aalst	50.85	3.9667
9400	Ninove Appelterre-Eichem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8167	3.95
9401	Ninove Pollare	Vlaanderen	Oost-Vlaanderen	Aalst	50.8167	3.9833
9401	Ninove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0167
9402	Ninove Meerbeke	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0333
9402	Ninove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0167
9403	Ninove Neigem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	4.05
9403	Ninove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0167
9404	Ninove Aspelare	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	3.95
9404	Ninove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0167
9406	Ninove Outer	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	3.9833
9406	Ninove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	4.0167
9420	Erpe-Mere Mere	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere Erpe	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere Ottergem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere Bambrugge	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere Burst	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere Erondegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9420	Erpe-Mere Vlekkem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.9667
9450	Haaltert Heldergem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.95
9450	Haaltert Denderhoutem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	4.0167
9450	Haaltert	Vlaanderen	Oost-Vlaanderen	Aalst	50.9	4
9451	Haaltert	Vlaanderen	Oost-Vlaanderen	Aalst	50.9	4
9451	Haaltert Kerksken	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.9833
9470	Denderleeuw	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	4.0667
9472	Denderleeuw Iddergem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	4.0333
9472	Denderleeuw	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	4.0667
9473	Denderleeuw Welle	Vlaanderen	Oost-Vlaanderen	Aalst	50.9	4.0333
9473	Denderleeuw	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	4.0667
9500	Geraardsbergen Onkerzele	Vlaanderen	Oost-Vlaanderen	Aalst	50.7833	3.9
9500	Geraardsbergen	Vlaanderen	Oost-Vlaanderen	Aalst	50.7667	3.8667
9500	Geraardsbergen Nederboelare	Vlaanderen	Oost-Vlaanderen	Aalst	50.7833	3.8667
9500	Geraardsbergen Zarlardinge	Vlaanderen	Oost-Vlaanderen	Aalst	50.75	3.8167
9500	Geraardsbergen Ophasselt	Vlaanderen	Oost-Vlaanderen	Aalst	50.8167	3.8833
9500	Geraardsbergen Overboelare	Vlaanderen	Oost-Vlaanderen	Aalst	50.75	3.85
9500	Geraardsbergen Viane	Vlaanderen	Oost-Vlaanderen	Aalst	50.7333	3.9167
9500	Geraardsbergen Goeferdinge	Vlaanderen	Oost-Vlaanderen	Aalst	50.7667	3.8333
9500	Geraardsbergen Moerbeke	Vlaanderen	Oost-Vlaanderen	Aalst	50.75	3.9167
9506	Geraardsbergen Waarbeke	Vlaanderen	Oost-Vlaanderen	Aalst	50.7667	3.9667
9506	Geraardsbergen Idegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	3.9167
9506	Geraardsbergen Zandbergen	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	3.9667
9506	Geraardsbergen Schendelbeke	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	3.8833
9506	Geraardsbergen Smeerebbe-Vloerzegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8167	3.9167
9506	Geraardsbergen	Vlaanderen	Oost-Vlaanderen	Aalst	50.7667	3.8667
9506	Geraardsbergen Nieuwenhove	Vlaanderen	Oost-Vlaanderen	Aalst	50.7833	3.9833
9506	Geraardsbergen Grimminge	Vlaanderen	Oost-Vlaanderen	Aalst	50.8	3.95
9520	Sint-Lievens-Houtem Zonnegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	3.9167
9520	Sint-Lievens-Houtem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.85
9520	Sint-Lievens-Houtem Bavegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.95	3.8667
9520	Sint-Lievens-Houtem Vlierzele	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	3.9
9520	Sint-Lievens-Houtem Oombergen	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	3.8833
9521	Sint-Lievens-Houtem Letterhoutem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9333	3.8833
9521	Sint-Lievens-Houtem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9167	3.85
9550	Herzele Hillegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.9	3.85
9550	Herzele Woubrechtegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	3.9
9550	Herzele Sint-Antelinks	Vlaanderen	Oost-Vlaanderen	Aalst	50.85	3.9167
9550	Herzele	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.8833
9550	Herzele Sint-Lievens-Esse	Vlaanderen	Oost-Vlaanderen	Aalst	50.85	3.8667
9550	Herzele Steenhuize-Wijnhuize	Vlaanderen	Oost-Vlaanderen	Aalst	50.8333	3.8833
9551	Herzele	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.8833
9551	Herzele Ressegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.9
9552	Herzele Borsbeke	Vlaanderen	Oost-Vlaanderen	Aalst	50.9	3.8833
9552	Herzele	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.8833
9570	Lierde Deftinge	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.7833	3.8333
9570	Lierde	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.8	3.8417
9570	Lierde Sint-Maria-Lierde	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.8167	3.85
9571	Lierde	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.8	3.85
9571	Lierde Hemelveerdegem	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.8	3.85
9572	Lierde	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.8	3.8167
9572	Lierde Sint-Martens-Lierde	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.8	3.8167
9600	Ronse	Vlaanderen	Oost-Vlaanderen	Oudenaarde	50.75	3.6
9620	Zottegem Strijpen	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	3.7833
9620	Zottegem Leeuwergem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.8167
9620	Zottegem Sint-Goriks-Oudenhove	Vlaanderen	Oost-Vlaanderen	Aalst	50.85	3.7833
9620	Zottegem Godveerdegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	3.8167
9620	Zottegem Elene	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.8
9620	Zottegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	3.8
9620	Zottegem Erwetegem	Vlaanderen	Oost-Vlaanderen	Aalst	50.85	3.8
9620	Zottegem Sint-Maria-Oudenhove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8685	3.7981
9620	Zottegem Grotenberge	Vlaanderen	Oost-Vlaanderen	Aalst	50.8667	3.8167
9620	Zottegem Oombergen	Vlaanderen	Oost-Vlaanderen	Aalst	50.8685	3.7981
9620	Zottegem Velzeke-Ruddershove	Vlaanderen	Oost-Vlaanderen	Aalst	50.8833	3.7667
