Postal Code,Place Name,State,County,Latitude,Longitude
4167,Helgøy I Ryfylke,Rogaland,Hjelmeland,59.0549,6.0647
4198,Foldøy,Rogaland,Suldal,59.3374,5.9634
4209,Vanvik,Rogaland,Suldal,59.5333,6.3667
4230,Sand,Rogaland,Suldal,59.4853,6.2535
4233,Erfjord,Rogaland,Suldal,59.35,6.2167
4234,Jelsa,Rogaland,Suldal,59.3333,6.0667
4235,Hebnes,Rogaland,Suldal,59.3667,5.9667
4237,Suldalsosen,Rogaland,Suldal,59.5,6.5
4239,Sand,Rogaland,Suldal,59.4853,6.2535
4240,Suldalsosen,Rogaland,Suldal,59.5,6.5
4244,Nesflaten,Rogaland,Suldal,59.6333,6.8
4200,Sauda,Rogaland,Sauda,59.6506,6.3542
4201,Sauda,Rogaland,Sauda,59.6506,6.3542
4208,Saudasjøen,Rogaland,Sauda,59.6333,6.3167
4160,Finnøy,Rogaland,Finnøy,59.1659,5.8732
4161,Finnøy,Rogaland,Finnøy,59.1721,5.8758
4163,Talgje,Rogaland,Finnøy,59.1063,5.8414
4164,Fogn,Rogaland,Finnøy,59.1352,5.9074
4168,Byre,Rogaland,Finnøy,59.162,5.9739
4169,Sørbokn,Rogaland,Finnøy,59.1628,5.9455
4170,Sjernarøy,Rogaland,Finnøy,59.2602,5.8845
4173,Nord-Hidle,Rogaland,Finnøy,59.2398,5.8876
4174,Sjernarøy,Rogaland,Finnøy,59.2266,5.8361
4182,Skartveit,Rogaland,Finnøy,59.1965,5.9572
4187,Ombo,Rogaland,Finnøy,59.2355,5.938
4150,Rennesøy,Rogaland,Rennesøy,59.0975,5.6979
4152,Vestre Åmøy,Rogaland,Rennesøy,59.05,5.6655
4153,Brimse,Rogaland,Rennesøy,59.0845,5.8053
4156,Mosterøy,Rogaland,Rennesøy,59.0667,5.681
4158,Bru,Rogaland,Rennesøy,59.0333,5.65
4159,Rennesøy,Rogaland,Rennesøy,59.0976,5.6969
4180,Kvitsøy,Rogaland,Kvitsøy,59.0623,5.4025
5561,Bokn,Rogaland,Bokn,59.2306,5.4352
5560,Nedstrand,Rogaland,Tysvær,59.35,5.8
5563,Førresfjorden,Rogaland,Tysvær,59.4163,5.4045
5565,Tysværvåg,Rogaland,Tysvær,59.3244,5.4878
5566,Hervik,Rogaland,Tysvær,59.3167,5.6
5567,Skjoldastraumen,Rogaland,Tysvær,59.4333,5.6167
5570,Aksdal,Rogaland,Tysvær,59.4241,5.4455
5575,Aksdal,Rogaland,Tysvær,59.4241,5.4455
5595,Førresfjorden,Rogaland,Tysvær,59.4166,5.4049
4250,Kopervik,Rogaland,Karmøy,59.2835,5.3067
4260,Torvastad,Rogaland,Karmøy,59.3814,5.2417
4262,Avaldsnes,Rogaland,Karmøy,59.3199,5.2542
4264,Kvalavåg,Rogaland,Karmøy,59.3231,5.2083
4265,Håvik,Rogaland,Karmøy,59.3167,5.3
4270,Åkrehamn,Rogaland,Karmøy,59.2667,5.1833
4272,Sandve,Rogaland,Karmøy,59.1833,5.2
4274,Stol,Rogaland,Karmøy,59.2333,5.2
4275,Sævelandsvik,Rogaland,Karmøy,59.2667,5.2
4276,Vedavågen,Rogaland,Karmøy,59.2917,5.2333
4280,Skudeneshavn,Rogaland,Karmøy,59.1486,5.2569
4291,Kopervik,Rogaland,Karmøy,59.2835,5.3067
4294,Kopervik,Rogaland,Karmøy,59.2835,5.3067
4295,Vedavågen,Rogaland,Karmøy,59.2917,5.2333
4296,Åkrehamn,Rogaland,Karmøy,59.2667,5.1833
4297,Skudeneshavn,Rogaland,Karmøy,59.1486,5.2569
4298,Torvastad,Rogaland,Karmøy,59.389,5.2736
4299,Avaldsnes,Rogaland,Karmøy,59.3553,5.2785
5508,Karmsund,Rogaland,Karmøy,59.3781,5.3085
5541,Kolnes,Rogaland,Karmøy,59.3915,5.3717
5542,Karmsund,Rogaland,Karmøy,59.3778,5.3068
5544,Vormedal,Rogaland,Karmøy,59.355,5.3189
5545,Vormedal,Rogaland,Karmøy,59.355,5.3189
5546,Røyksund,Rogaland,Karmøy,59.3339,5.3605
5548,Feøy,Rogaland,Karmøy,59.3803,5.1615
5547,Utsira,Rogaland,Utsira,59.3057,4.8862
5568,Vikebygd,Rogaland,Vindafjord,59.5948,5.5912
5574,Skjold,Rogaland,Vindafjord,59.5167,5.5833
5576,Øvre Vats,Rogaland,Vindafjord,59.5285,5.6741
5578,Nedre Vats,Rogaland,Vindafjord,59.4759,5.7349
5580,Ølen,Rogaland,Vindafjord,59.6044,5.808
5582,Ølensvåg,Rogaland,Vindafjord,59.5967,5.7424
5583,Vikedal,Rogaland,Vindafjord,59.5,5.9167
5584,Bjoa,Rogaland,Vindafjord,59.665,5.6415
5585,Sandeid,Rogaland,Vindafjord,59.55,5.8333
5586,Vikedal,Rogaland,Vindafjord,59.5,5.9167
5588,Ølen,Rogaland,Vindafjord,59.6044,5.808
5589,Sandeid,Rogaland,Vindafjord,59.55,5.8333
5003,Bergen,Hordaland,Bergen,60.393,5.3242
5004,Bergen,Hordaland,Bergen,60.393,5.3242
5005,Bergen,Hordaland,Bergen,60.393,5.3242
5006,Bergen,Hordaland,Bergen,60.393,5.3242
5007,Bergen,Hordaland,Bergen,60.393,5.3242
5008,Bergen,Hordaland,Bergen,60.393,5.3242
5009,Bergen,Hordaland,Bergen,60.393,5.3242
5010,Bergen,Hordaland,Bergen,60.393,5.3242
5011,Bergen,Hordaland,Bergen,60.393,5.3242
5012,Bergen,Hordaland,Bergen,60.393,5.3242
5013,Bergen,Hordaland,Bergen,60.393,5.3242
5014,Bergen,Hordaland,Bergen,60.393,5.3242
5015,Bergen,Hordaland,Bergen,60.393,5.3242
5016,Bergen,Hordaland,Bergen,60.393,5.3242
5017,Bergen,Hordaland,Bergen,60.393,5.3242
5018,Bergen,Hordaland,Bergen,60.393,5.3242
5019,Bergen,Hordaland,Bergen,60.393,5.3242
5020,Bergen,Hordaland,Bergen,60.393,5.3242
5021,Bergen,Hordaland,Bergen,60.393,5.3242
5022,Bergen,Hordaland,Bergen,60.393,5.3242
5031,Bergen,Hordaland,Bergen,60.393,5.3242
5032,Bergen,Hordaland,Bergen,60.393,5.3242
5033,Bergen,Hordaland,Bergen,60.393,5.3242
5034,Bergen,Hordaland,Bergen,60.393,5.3242
5035,Bergen,Hordaland,Bergen,60.393,5.3242
5036,Bergen,Hordaland,Bergen,60.393,5.3242
5037,Bergen,Hordaland,Bergen,60.393,5.3242
5038,Bergen,Hordaland,Bergen,60.393,5.3242
5039,Bergen,Hordaland,Bergen,60.4365,5.2861
5041,Bergen,Hordaland,Bergen,60.393,5.3242
5042,Bergen,Hordaland,Bergen,60.393,5.3242
5043,Bergen,Hordaland,Bergen,60.393,5.3242
5045,Bergen,Hordaland,Bergen,60.393,5.3242
5052,Bergen,Hordaland,Bergen,60.393,5.3242
5053,Bergen,Hordaland,Bergen,60.393,5.3242
5054,Bergen,Hordaland,Bergen,60.393,5.3242
5055,Bergen,Hordaland,Bergen,60.393,5.3242
5056,Bergen,Hordaland,Bergen,60.393,5.3242
5057,Bergen,Hordaland,Bergen,60.393,5.3242
5058,Bergen,Hordaland,Bergen,60.393,5.3242
5059,Bergen,Hordaland,Bergen,60.393,5.3242
5063,Bergen,Hordaland,Bergen,60.393,5.3242
5067,Bergen,Hordaland,Bergen,60.393,5.3242
5068,Bergen,Hordaland,Bergen,60.393,5.3242
5072,Bergen,Hordaland,Bergen,60.393,5.3242
5073,Bergen,Hordaland,Bergen,60.393,5.3242
5075,Bergen,Hordaland,Bergen,60.3459,5.3548
5081,Bergen,Hordaland,Bergen,60.3436,5.3592
5082,Bergen,Hordaland,Bergen,60.3434,5.359
5089,Bergen,Hordaland,Bergen,60.3586,5.363
5093,Bergen,Hordaland,Bergen,60.393,5.3242
5094,Bergen,Hordaland,Bergen,60.3558,5.3664
5096,Bergen,Hordaland,Bergen,60.3683,5.3707
5097,Bergen,Hordaland,Bergen,60.3588,5.372
5098,Bergen,Hordaland,Bergen,60.3448,5.3761
5099,Bergen,Hordaland,Bergen,60.3388,5.3657
5101,Eidsvågneset,Hordaland,Bergen,60.443,5.2886
5104,Eidsvåg I Åsane,Hordaland,Bergen,60.5119,5.3079
5105,Eidsvåg I Åsane,Hordaland,Bergen,60.5119,5.3079
5106,Øvre Ervik,Hordaland,Bergen,60.4465,5.3207
5107,Salhus,Hordaland,Bergen,60.5069,5.2694
5108,Hordvik,Hordaland,Bergen,60.5183,5.2997
5109,Hylkje,Hordaland,Bergen,60.5103,5.3544
5111,Breistein,Hordaland,Bergen,60.4833,5.4
5113,Tertnes,Hordaland,Bergen,60.4577,5.2884
5114,Tertnes,Hordaland,Bergen,60.4577,5.2884
5115,Ulset,Hordaland,Bergen,60.4663,5.3256
5116,Ulset,Hordaland,Bergen,60.4663,5.3256
5117,Ulset,Hordaland,Bergen,60.4663,5.3256
5118,Ulset,Hordaland,Bergen,60.4663,5.3256
5119,Ulset,Hordaland,Bergen,60.4663,5.3256
5121,Ulset,Hordaland,Bergen,60.4711,5.2756
5122,Morvik,Hordaland,Bergen,60.4711,5.2756
5124,Morvik,Hordaland,Bergen,60.4711,5.2756
5131,Nyborg,Hordaland,Bergen,60.477,5.3545
5132,Nyborg,Hordaland,Bergen,60.467,5.3456
5134,Flaktveit,Hordaland,Bergen,60.4639,5.3632
5135,Flaktveit,Hordaland,Bergen,60.4652,5.3572
5136,Mjølkeråen,Hordaland,Bergen,60.4908,5.2675
5137,Mjølkeråen,Hordaland,Bergen,60.4908,5.2675
5141,Fyllingsdalen,Hordaland,Bergen,60.335,5.2652
5142,Fyllingsdalen,Hordaland,Bergen,60.3452,5.269
5143,Fyllingsdalen,Hordaland,Bergen,60.3404,5.2853
5144,Fyllingsdalen,Hordaland,Bergen,60.3495,5.2895
5145,Fyllingsdalen,Hordaland,Bergen,60.3576,5.2938
5146,Fyllingsdalen,Hordaland,Bergen,60.4067,5.2812
5147,Fyllingsdalen,Hordaland,Bergen,60.3494,5.2906
5148,Fyllingsdalen,Hordaland,Bergen,60.3463,5.3018
5151,Straumsgrend,Hordaland,Bergen,60.3258,5.2833
5152,Bønes,Hordaland,Bergen,60.33,5.3039
5153,Bønes,Hordaland,Bergen,60.33,5.3039
5154,Bønes,Hordaland,Bergen,60.33,5.3039
5155,Bønes,Hordaland,Bergen,60.33,5.3039
5160,Laksevåg,Hordaland,Bergen,60.385,5.2986
5161,Laksevåg,Hordaland,Bergen,60.385,5.2986
5162,Laksevåg,Hordaland,Bergen,60.385,5.2986
5163,Laksevåg,Hordaland,Bergen,60.385,5.2986
5164,Laksevåg,Hordaland,Bergen,60.385,5.2986
5165,Laksevåg,Hordaland,Bergen,60.385,5.2986
5170,Bjørndalstræ,Hordaland,Bergen,60.3677,5.2279
5171,Loddefjord,Hordaland,Bergen,60.3708,5.2344
5172,Loddefjord,Hordaland,Bergen,60.3708,5.2344
5173,Loddefjord,Hordaland,Bergen,60.3708,5.2344
5174,Mathopen,Hordaland,Bergen,60.3408,5.225
5176,Loddefjord,Hordaland,Bergen,60.3708,5.2344
5178,Loddefjord,Hordaland,Bergen,60.3708,5.2344
5179,Godvik,Hordaland,Bergen,60.3786,5.1983
5183,Olsvik,Hordaland,Bergen,60.3808,5.2196
5184,Olsvik,Hordaland,Bergen,60.3833,5.2164
5221,Nesttun,Hordaland,Bergen,60.3182,5.3532
5222,Nesttun,Hordaland,Bergen,60.3182,5.3532
5223,Nesttun,Hordaland,Bergen,60.3182,5.3532
5224,Nesttun,Hordaland,Bergen,60.3182,5.3532
5225,Nesttun,Hordaland,Bergen,60.3182,5.3532
5226,Nesttun,Hordaland,Bergen,60.3182,5.3532
5227,Nesttun,Hordaland,Bergen,60.3182,5.3532
5228,Nesttun,Hordaland,Bergen,60.3182,5.3532
5229,Kalandseidet,Hordaland,Bergen,60.2683,5.43
5230,Paradis,Hordaland,Bergen,60.3106,5.3455
5231,Paradis,Hordaland,Bergen,60.3106,5.3455
5232,Paradis,Hordaland,Bergen,60.3106,5.3455
5235,Rådal,Hordaland,Bergen,60.3106,5.3455
5236,Rådal,Hordaland,Bergen,60.3106,5.3455
5237,Rådal,Hordaland,Bergen,60.3106,5.3455
5238,Rådal,Hordaland,Bergen,60.3106,5.3455
5239,Rådal,Hordaland,Bergen,60.3106,5.3455
5243,Fana,Hordaland,Bergen,60.2631,5.3465
5244,Fana,Hordaland,Bergen,60.2634,5.3459
5251,Søreidgrend,Hordaland,Bergen,60.3152,5.2712
5252,Søreidgrend,Hordaland,Bergen,60.3152,5.2712
5253,Sandsli,Hordaland,Bergen,60.3032,5.2855
5254,Sandsli,Hordaland,Bergen,60.3032,5.2855
5257,Kokstad,Hordaland,Bergen,60.296,5.2655
5258,Blomsterdalen,Hordaland,Bergen,60.2982,5.2717
5259,Hjellestad,Hordaland,Bergen,60.2564,5.2514
5260,Indre Arna,Hordaland,Bergen,60.4247,5.4764
5261,Indre Arna,Hordaland,Bergen,60.4247,5.4764
5262,Arnatveit,Hordaland,Bergen,60.4184,5.4916
5263,Trengereid,Hordaland,Bergen,60.4328,5.6369
5264,Garnes,Hordaland,Bergen,60.4333,5.5
5265,Ytre Arna,Hordaland,Bergen,60.4667,5.4333
5267,Espeland,Hordaland,Bergen,60.3833,5.4667
5268,Haukeland,Hordaland,Bergen,60.3633,5.4514
5803,Bergen,Hordaland,Bergen,60.393,5.3242
5804,Bergen,Hordaland,Bergen,60.393,5.3242
5805,Bergen,Hordaland,Bergen,60.393,5.3242
5806,Bergen,Hordaland,Bergen,60.393,5.3242
5807,Bergen,Hordaland,Bergen,60.393,5.3242
5808,Bergen,Hordaland,Bergen,60.393,5.3242
5809,Bergen,Hordaland,Bergen,60.393,5.3242
5811,Bergen,Hordaland,Bergen,60.393,5.3242
5812,Bergen,Hordaland,Bergen,60.393,5.3242
5815,Bergen,Hordaland,Bergen,60.393,5.3242
5816,Bergen,Hordaland,Bergen,60.393,5.3242
5817,Bergen,Hordaland,Bergen,60.393,5.3242
5818,Bergen,Hordaland,Bergen,60.4367,5.2865
5819,Bergen,Hordaland,Bergen,60.393,5.3242
5821,Bergen,Hordaland,Bergen,60.393,5.3242
5822,Bergen,Hordaland,Bergen,60.393,5.3242
5824,Bergen,Hordaland,Bergen,60.393,5.3242
5825,Bergen,Hordaland,Bergen,60.3511,5.3689
5828,Bergen,Hordaland,Bergen,60.393,5.3242
5829,Bergen,Hordaland,Bergen,60.393,5.3242
5831,Bergen,Hordaland,Bergen,60.393,5.3242
5835,Bergen,Hordaland,Bergen,60.393,5.3242
5836,Bergen,Hordaland,Bergen,60.393,5.3242
5838,Bergen,Hordaland,Bergen,60.393,5.3242
5841,Bergen,Hordaland,Bergen,60.393,5.3242
5845,Bergen,Hordaland,Bergen,60.3509,5.2778
5847,Bergen,Hordaland,Bergen,60.393,5.3242
5848,Bergen,Hordaland,Bergen,60.3854,5.271
5849,Bergen,Hordaland,Bergen,60.3282,5.2931
5851,Bergen,Hordaland,Bergen,60.3085,5.3564
5852,Bergen,Hordaland,Bergen,60.3197,5.3542
5853,Bergen,Hordaland,Bergen,60.3169,5.354
5854,Bergen,Hordaland,Bergen,60.393,5.3242
5857,Bergen,Hordaland,Bergen,60.2976,5.3308
5858,Bergen,Hordaland,Bergen,60.2977,5.3308
5859,Bergen,Hordaland,Bergen,60.2628,5.3443
5861,Bergen,Hordaland,Bergen,60.3052,5.2826
5862,Bergen,Hordaland,Bergen,60.3052,5.2826
5863,Bergen,Hordaland,Bergen,60.2923,5.2614
5864,Bergen,Hordaland,Bergen,60.3063,5.3228
5868,Bergen,Hordaland,Bergen,60.2838,5.25
5869,Bergen,Hordaland,Bergen,60.2923,5.2221
5871,Bergen,Hordaland,Bergen,60.4686,5.3361
5872,Bergen,Hordaland,Bergen,60.4647,5.3217
5873,Bergen,Hordaland,Bergen,60.4647,5.3217
5876,Bergen,Hordaland,Bergen,60.4437,5.3258
5877,Bergen,Hordaland,Bergen,60.509,5.3474
5878,Bergen,Hordaland,Bergen,60.486,5.2716
5879,Bergen,Hordaland,Bergen,60.4736,5.3361
5881,Bergen,Hordaland,Bergen,60.3632,5.2336
5882,Bergen,Hordaland,Bergen,60.3632,5.2336
5884,Bergen,Hordaland,Bergen,60.3823,5.2192
5886,Bergen,Hordaland,Bergen,60.3413,5.2254
5887,Bergen,Hordaland,Bergen,60.3752,5.4565
5888,Bergen,Hordaland,Bergen,60.4213,5.465
5889,Bergen,Hordaland,Bergen,60.4601,5.4373
5892,Bergen,Hordaland,Bergen,60.393,5.3242
5893,Bergen,Hordaland,Bergen,60.393,5.3242
5895,Bergen,Hordaland,Bergen,60.3156,5.2704
5896,Bergen,Hordaland,Bergen,60.3344,5.3104
5899,Bergen,Hordaland,Bergen,60.346,5.352
5590,Etne,Hordaland,Etne,59.6648,5.9326
5591,Etne,Hordaland,Etne,59.6648,5.9326
5593,Skånevik,Hordaland,Etne,59.7333,5.9833
5594,Skånevik,Hordaland,Etne,59.7327,5.9331
5596,Markhus,Hordaland,Etne,59.8167,6.2333
5598,Fjæra,Hordaland,Etne,59.8833,6.4
5550,Sveio,Hordaland,Sveio,59.5419,5.3518
5551,Auklandshamn,Hordaland,Sveio,59.5938,5.393
5554,Valevåg,Hordaland,Sveio,59.6975,5.4756
5555,Førde I Hordaland,Hordaland,Sveio,59.5938,5.393
5559,Sveio,Hordaland,Sveio,59.5419,5.3518
5420,Rubbestadneset,Hordaland,Bømlo,59.8147,5.2681
5423,Brandasund,Hordaland,Bømlo,59.8944,5.0896
5427,Urangsvåg,Hordaland,Bømlo,59.8029,5.1762
5428,Foldrøyhamn,Hordaland,Bømlo,59.7972,5.3017
5430,Bremnes,Hordaland,Bømlo,59.7943,5.1853
5437,Finnås,Hordaland,Bømlo,59.745,5.2595
5440,Mosterhamn,Hordaland,Bømlo,59.7,5.3833
5443,Bømlo,Hordaland,Bømlo,59.7943,5.1853
5444,Espevær,Hordaland,Bømlo,59.5889,5.1481
5445,Bremnes,Hordaland,Bømlo,59.7943,5.1853
5447,Mosterhamn,Hordaland,Bømlo,59.7,5.3833
5449,Bømlo,Hordaland,Bømlo,59.6023,5.2075
5401,Stord,Hordaland,Stord,59.7796,5.5002
5402,Stord,Hordaland,Stord,59.7818,5.4995
5403,Stord,Hordaland,Stord,59.7818,5.4995
5404,Stord,Hordaland,Stord,59.7818,5.4995
5406,Stord,Hordaland,Stord,59.7649,5.464
5407,Stord,Hordaland,Stord,59.8034,5.5186
5408,Sagvåg,Hordaland,Stord,59.7786,5.3961
5409,Stord,Hordaland,Stord,59.7798,5.5005
5410,Sagvåg,Hordaland,Stord,59.7786,5.3961
5411,Stord,Hordaland,Stord,59.7722,5.4968
5412,Stord,Hordaland,Stord,59.7638,5.461
5413,Huglo,Hordaland,Stord,59.8636,5.565
5414,Stord,Hordaland,Stord,59.8147,5.522
5415,Stord,Hordaland,Stord,59.7897,5.4228
5416,Stord,Hordaland,Stord,59.795,5.5165
5417,Stord,Hordaland,Stord,59.7831,5.4952
5418,Fitjar,Hordaland,Fitjar,59.9184,5.3192
5419,Fitjar,Hordaland,Fitjar,59.9184,5.3192
5680,Tysnes,Hordaland,Tysnes,60.05,5.55
5683,Reksteren,Hordaland,Tysnes,60.0398,5.4333
5685,Uggdal,Hordaland,Tysnes,60.004,5.5288
5687,Flatråker,Hordaland,Tysnes,59.9425,5.5167
5690,Lundegrend,Hordaland,Tysnes,60.06,5.6424
5693,Årbakka,Hordaland,Tysnes,59.9873,5.6753
5694,Onarheim,Hordaland,Tysnes,59.9475,5.6244
5695,Uggdal,Hordaland,Tysnes,60.004,5.5288
5696,Tysnes,Hordaland,Tysnes,60.05,5.55
5450,Sunde I Sunnhordland,Hordaland,Kvinnherad,59.7958,5.7996
5451,Valen,Hordaland,Kvinnherad,59.8308,5.7867
5452,Sandvoll,Hordaland,Kvinnherad,59.8094,5.8128
5453,Utåker,Hordaland,Kvinnherad,59.7833,5.9333
5454,Sæbøvik,Hordaland,Kvinnherad,59.7975,5.7147
5455,Halsnøy Kloster,Hordaland,Kvinnherad,59.7958,5.7996
5457,Høylandsbygd,Hordaland,Kvinnherad,59.7958,5.7996
5458,Arnavik,Hordaland,Kvinnherad,59.7581,5.7506
5459,Fjelberg,Hordaland,Kvinnherad,59.7385,5.7069
5460,Husnes,Hordaland,Kvinnherad,59.8638,5.7453
5462,Herøysundet,Hordaland,Kvinnherad,59.9172,5.7894
5463,Uskedalen,Hordaland,Kvinnherad,59.93,5.8594
5464,Dimmelsvik,Hordaland,Kvinnherad,59.95,5.9833
5465,Uskedalen,Hordaland,Kvinnherad,59.93,5.8594
5470,Rosendal,Hordaland,Kvinnherad,59.9867,6.0135
5472,Seimsfoss,Hordaland,Kvinnherad,59.9647,5.9963
5473,Snilstveitøy,Hordaland,Kvinnherad,59.9815,5.9554
5474,Løfallstrand,Hordaland,Kvinnherad,60.0151,5.9993
5475,Ænes,Hordaland,Kvinnherad,60.1,6.1333
5476,Mauranger,Hordaland,Kvinnherad,60.1172,6.2661
5480,Husnes,Hordaland,Kvinnherad,59.8621,5.7558
5484,Sæbøvik,Hordaland,Kvinnherad,59.7975,5.7147
5486,Rosendal,Hordaland,Kvinnherad,59.9867,6.0135
5498,Matre,Hordaland,Kvinnherad,59.859,5.9932
5499,Åkra,Hordaland,Kvinnherad,59.7833,6.1
5635,Hatlestrand,Hordaland,Kvinnherad,60.0333,5.9
5636,Varaldsøy,Hordaland,Kvinnherad,60.0982,5.9861
5637,Ølve,Hordaland,Kvinnherad,60.0127,5.8144
5626,Kysnesstrand,Hordaland,Jondal,60.2035,6.1132
5627,Jondal,Hordaland,Jondal,60.2756,6.2523
5628,Herand,Hordaland,Jondal,60.35,6.4
5629,Jondal,Hordaland,Jondal,60.2756,6.2523
5750,Odda,Hordaland,Odda,60.0691,6.5456
5751,Odda,Hordaland,Odda,60.0691,6.5456
5760,Røldal,Hordaland,Odda,59.8167,6.8
5763,Skare,Hordaland,Odda,59.9333,6.6
5770,Tyssedal,Hordaland,Odda,60.1167,6.5667
5773,Hovland,Hordaland,Ullensvang,60.2333,6.6333
5776,Nå,Hordaland,Ullensvang,60.2667,6.5667
5777,Grimo,Hordaland,Ullensvang,60.4,6.65
5778,Utne,Hordaland,Ullensvang,60.4167,6.6
5779,Utne,Hordaland,Ullensvang,60.4167,6.6
5780,Kinsarvik,Hordaland,Ullensvang,60.3757,6.7225
5781,Lofthus,Hordaland,Ullensvang,60.3333,6.6667
5782,Kinsarvik,Hordaland,Ullensvang,60.3757,6.7225
5787,Lofthus,Hordaland,Ullensvang,60.3333,6.6667
5788,Kinsarvik,Hordaland,Ullensvang,60.3757,6.7225
5783,Eidfjord,Hordaland,Eidfjord,60.4675,7.0719
5784,Øvre Eidfjord,Hordaland,Eidfjord,60.4234,7.13
5785,Vøringsfoss,Hordaland,Eidfjord,60.4271,7.2512
5786,Eidfjord,Hordaland,Eidfjord,60.4675,7.0719
5719,Finse,Hordaland,Ulvik,60.6,7.5
5730,Ulvik,Hordaland,Ulvik,60.5712,6.917
5731,Ulvik,Hordaland,Ulvik,60.5712,6.917
5734,Vallavik,Hordaland,Ulvik,60.4849,6.8243
5733,Granvin,Hordaland,Granvin,60.5241,6.7194
5736,Granvin,Hordaland,Granvin,60.5241,6.7194
5700,Voss,Hordaland,Voss,60.623,6.4229
5701,Voss,Hordaland,Voss,60.623,6.4229
5702,Voss,Hordaland,Voss,60.623,6.4229
5703,Voss,Hordaland,Voss,60.623,6.4229
5707,Evanger,Hordaland,Voss,60.65,6.1167
5710,Skulestadmo,Hordaland,Voss,60.6601,6.4351
5712,Vossestrand,Hordaland,Voss,60.7923,6.5092
5713,Vossestrand,Hordaland,Voss,60.7919,6.5084
5715,Stalheim,Hordaland,Voss,60.839,6.6833
5723,Bolstadøyri,Hordaland,Voss,60.6333,5.9667
5600,Norheimsund,Hordaland,Kvam,60.3709,6.1456
5601,Norheimsund,Hordaland,Kvam,60.3709,6.1456
5602,Norheimsund,Hordaland,Kvam,60.3709,6.1456
5604,Øystese,Hordaland,Kvam,60.3882,6.1925
5605,Ålvik,Hordaland,Kvam,60.4309,6.4321
5610,Øystese,Hordaland,Kvam,60.3882,6.1925
5612,Steinstø,Hordaland,Kvam,60.4,6.2833
5614,Ålvik,Hordaland,Kvam,60.4327,6.4316
5620,Tørvikbygd,Hordaland,Kvam,60.3006,6.1691
5630,Strandebarm,Hordaland,Kvam,60.2706,6.0133
5632,Omastrand,Hordaland,Kvam,60.2333,5.9667
5640,Eikelandsosen,Hordaland,Fusa,60.243,5.746
5641,Fusa,Hordaland,Fusa,60.197,5.6125
5642,Holmefjord,Hordaland,Fusa,60.2858,5.6711
5643,Strandvik,Hordaland,Fusa,60.1597,5.6673
5645,Sævareid,Hordaland,Fusa,60.1864,5.7744
5646,Nordtveitgrend,Hordaland,Fusa,60.1,5.7381
5647,Baldersheim,Hordaland,Fusa,60.147,5.7486
5649,Eikelandsosen,Hordaland,Fusa,60.243,5.746
5650,Tysse,Hordaland,Samnanger,60.374,5.7595
5652,Årland,Hordaland,Samnanger,60.4006,5.7116
5653,Årland,Hordaland,Samnanger,60.4015,5.7306
5200,Os,Hordaland,Os (Hordaland),60.1839,5.4638
5201,Os,Hordaland,Os (Hordaland),60.1854,5.4715
5202,Os,Hordaland,Os (Hordaland),60.1854,5.4715
5203,Os,Hordaland,Os (Hordaland),60.1854,5.4715
5206,Os,Hordaland,Os (Hordaland),60.2047,5.4498
5207,Søfteland,Hordaland,Os (Hordaland),60.2382,5.442
5212,Søfteland,Hordaland,Os (Hordaland),60.238,5.4528
5215,Lysekloster,Hordaland,Os (Hordaland),60.2269,5.3997
5216,Lepsøy,Hordaland,Os (Hordaland),60.15,5.4
5217,Hagavik,Hordaland,Os (Hordaland),60.1833,5.4333
5218,Nordstrøno,Hordaland,Os (Hordaland),60.1667,5.35
5384,Torangsvåg,Hordaland,Austevoll,60.1139,5.1541
5385,Bakkasund,Hordaland,Austevoll,60.1308,5.0888
5387,Møkster,Hordaland,Austevoll,60.0605,5.0958
5388,Litlakalsøy,Hordaland,Austevoll,60.0408,5.086
5392,Storebø,Hordaland,Austevoll,60.0948,5.227
5393,Storebø,Hordaland,Austevoll,60.0948,5.227
5394,Kolbeinsvik,Hordaland,Austevoll,60.0408,5.2022
5396,Vestre Vinnesvåg,Hordaland,Austevoll,60.0103,5.2665
5397,Bekkjarvik,Hordaland,Austevoll,60.0028,5.2003
5398,Stolmen,Hordaland,Austevoll,59.998,5.0878
5399,Bekkjarvik,Hordaland,Austevoll,60.0028,5.2003
5371,Skogsvåg,Hordaland,Sund,60.2702,5.073
5374,Steinsland,Hordaland,Sund,60.1959,5.099
5378,Klokkarvik,Hordaland,Sund,60.2225,5.1556
5379,Steinsland,Hordaland,Sund,60.1959,5.099
5380,Tælavåg,Hordaland,Sund,60.2592,4.9858
5381,Glesvær,Hordaland,Sund,60.2078,5.0386
5382,Skogsvåg,Hordaland,Sund,60.2404,5.0434
5177,Bjørøyhamn,Hordaland,Fjell,60.3226,5.1857
5341,Straume,Hordaland,Fjell,60.3571,5.1242
5342,Straume,Hordaland,Fjell,60.3571,5.1242
5343,Straume,Hordaland,Fjell,60.3571,5.1242
5345,Knarrevik,Hordaland,Fjell,60.3733,5.1575
5346,Ågotnes,Hordaland,Fjell,60.4061,5.0189
5347,Kystbasen Ågotnes,Hordaland,Fjell,60.408,5.0024
5350,Brattholmen,Hordaland,Fjell,60.3492,5.1578
5353,Straume,Hordaland,Fjell,60.3571,5.1242
5355,Knarrevik,Hordaland,Fjell,60.3733,5.1575
5357,Fjell,Hordaland,Fjell,60.3599,5.1465
5358,Fjell,Hordaland,Fjell,60.3307,5.0768
